checkpoint,step,mean_auc,Atelectasis,Cardiomegaly,Consolidation,Edema,Pleural Effusion
checkpoints/pt-imp/checkpoint_9700.pt,9700,0.8128310331908153,0.71584,0.7980551786521936,0.8296130952380952,0.8459915611814346,0.8746553308823529
checkpoints/pt-imp/checkpoint_5800.pt,5800,0.8126093579152723,0.7170133333333333,0.7836951605608322,0.8350074404761905,0.8586497890295359,0.8686810661764706
checkpoints/pt-imp/checkpoint_14400.pt,14400,0.8125443928071203,0.6896,0.8163726820443239,0.8510044642857142,0.827757685352622,0.8779871323529411
checkpoints/pt-imp/checkpoint_16300.pt,16300,0.8124828629352596,0.6838400000000001,0.8130936227951153,0.83984375,0.8684448462929476,0.8571920955882353
checkpoints/pt-imp/checkpoint_9800.pt,9800,0.8124259400780243,0.70944,0.7885572139303482,0.8459821428571428,0.8533755274261603,0.8647748161764706
checkpoints/pt-imp/checkpoint_21300.pt,21300,0.8123633312316091,0.6528,0.8491632745364088,0.8229166666666667,0.8613622664255576,0.8755744485294117
checkpoints/pt-imp/checkpoint_15900.pt,15900,0.8122756432997086,0.7072,0.8092492085029399,0.8234747023809523,0.8411693791440628,0.8802849264705883
checkpoints/pt-imp/checkpoint_11000.pt,11000,0.8122487226984332,0.6541866666666668,0.8284712799638173,0.8699776785714286,0.8306208559373116,0.8779871323529411
checkpoints/pt-imp/checkpoint_10700.pt,10700,0.8122005573934235,0.7079466666666666,0.8187471732247852,0.8612351190476191,0.8048523206751055,0.8682215073529411
checkpoints/pt-imp/checkpoint_20800.pt,20800,0.812096787012768,0.6946133333333334,0.8397783808231569,0.8305431547619047,0.8375527426160337,0.8579963235294118
checkpoints/pt-imp/checkpoint_21100.pt,21100,0.8119803806809311,0.6724266666666667,0.836951605608322,0.8539806547619047,0.8330319469559976,0.8635110294117647
checkpoints/pt-imp/checkpoint_17700.pt,17700,0.8117901212017955,0.67872,0.8227046585255541,0.859375,0.8446353224834237,0.853515625
checkpoints/pt-imp/checkpoint_13900.pt,13900,0.811754638769784,0.6779733333333333,0.8179556761646314,0.8385416666666666,0.8449367088607594,0.8793658088235294
checkpoints/pt-imp/checkpoint_20700.pt,20700,0.8116914398476969,0.7180799999999999,0.8216870194482135,0.8405877976190477,0.8342374924653405,0.8438648897058824
checkpoints/pt-imp/checkpoint_6600.pt,6600,0.8116556625262724,0.67072,0.8073270013568521,0.859375,0.8333333333333333,0.8875229779411765
checkpoints/pt-imp/checkpoint_22000.pt,22000,0.8116548208587602,0.6651733333333334,0.8264360018091361,0.86328125,0.8477998794454491,0.8555836397058824
checkpoints/pt-imp/checkpoint_5300.pt,5300,0.8116217822417513,0.6768000000000001,0.7926277702397105,0.8627232142857143,0.8282097649186256,0.897748161764706
checkpoints/pt-imp/checkpoint_13200.pt,13200,0.8111905765348861,0.6945066666666666,0.7930800542740841,0.8316592261904762,0.8613622664255576,0.8753446691176471
checkpoints/pt-imp/checkpoint_17500.pt,17500,0.8111356947978159,0.68832,0.8204432383536862,0.8348214285714286,0.8583484026522001,0.8537454044117647
checkpoints/pt-imp/checkpoint_17400.pt,17400,0.8110248724813707,0.6897066666666666,0.8224785165083672,0.8376116071428572,0.8506630500301386,0.8546645220588236
checkpoints/pt-imp/checkpoint_9900.pt,9900,0.8109311485548464,0.70304,0.7945499773857982,0.8314732142857143,0.8595539481615431,0.8660386029411765
checkpoints/pt-imp/checkpoint_18900.pt,18900,0.8108250066276378,0.6510933333333333,0.8290366350067842,0.8684895833333333,0.8422242314647378,0.8632812500000001
checkpoints/pt-imp/checkpoint_6800.pt,6800,0.8107312546498935,0.6829866666666666,0.8033695160560832,0.8612351190476191,0.843128390596745,0.8629365808823529
checkpoints/pt-imp/checkpoint_7500.pt,7500,0.8106965645063069,0.6868266666666667,0.8197648123021258,0.8316592261904762,0.846895720313442,0.8683363970588236
checkpoints/pt-imp/checkpoint_22500.pt,22500,0.8106798924754305,0.6523733333333334,0.8153550429669834,0.8506324404761905,0.8649789029535865,0.8700597426470588
checkpoints/pt-imp/checkpoint_5100.pt,5100,0.8106317611018025,0.7332266666666666,0.7989597467209407,0.8165922619047619,0.8500602772754672,0.8543198529411764
checkpoints/pt-imp/checkpoint_17800.pt,17800,0.8105673285419568,0.68096,0.8055178652193578,0.863095238095238,0.8446353224834237,0.8586282169117646
checkpoints/pt-imp/checkpoint_12200.pt,12200,0.8104104606449385,0.71072,0.8132066938037087,0.8366815476190476,0.8449367088607596,0.8465073529411765
checkpoints/pt-imp/checkpoint_12700.pt,12700,0.8104073282372779,0.7077333333333333,0.8049525101763907,0.8080357142857143,0.8493068113321278,0.8820082720588236
checkpoints/pt-imp/checkpoint_12600.pt,12600,0.8101694372063204,0.7230933333333334,0.7985074626865671,0.8158482142857143,0.8512658227848101,0.8621323529411765
checkpoints/pt-imp/checkpoint_7000.pt,7000,0.8101211384193494,0.6881066666666666,0.7954545454545455,0.8547247023809524,0.8423749246534056,0.8699448529411764
checkpoints/pt-imp/checkpoint_4200.pt,4200,0.8099944696858923,0.7255466666666667,0.7849389416553595,0.8344494047619048,0.8334840265220012,0.8715533088235294
checkpoints/pt-imp/checkpoint_20900.pt,20900,0.8096612200461717,0.6596266666666667,0.8414744459520579,0.8117559523809523,0.8633212778782399,0.8721277573529412
checkpoints/pt-imp/checkpoint_11300.pt,11300,0.8096025912181931,0.67552,0.8124151967435549,0.8701636904761905,0.8239903556359252,0.8659237132352942
checkpoints/pt-imp/checkpoint_14500.pt,14500,0.809491567028304,0.68096,0.8258706467661692,0.8309151785714286,0.8333333333333334,0.8763786764705883
checkpoints/pt-imp/checkpoint_21600.pt,21600,0.8094225141794062,0.6564266666666666,0.8361601085481682,0.8467261904761905,0.8586497890295358,0.8491498161764706
checkpoints/pt-imp/checkpoint_4000.pt,4000,0.8093259831500502,0.7102933333333333,0.7859565807327001,0.8444940476190477,0.8423749246534056,0.8635110294117646
checkpoints/pt-imp/checkpoint_11500.pt,11500,0.8091843446275948,0.6759466666666667,0.8129805517865218,0.8545386904761905,0.8390596745027125,0.8633961397058824
checkpoints/pt-imp/checkpoint_4900.pt,4900,0.8091791856096208,0.68352,0.8146766169154229,0.8376116071428571,0.8407172995780591,0.8693704044117647
checkpoints/pt-imp/checkpoint_6300.pt,6300,0.8090033221634909,0.6731733333333333,0.784486657620986,0.8649553571428572,0.8533755274261603,0.8690257352941176
checkpoints/pt-imp/checkpoint_7600.pt,7600,0.8089115335554184,0.68896,0.8089099954771596,0.8470982142857144,0.8410186859553948,0.8585707720588236
checkpoints/pt-imp/checkpoint_5400.pt,5400,0.8084708676095028,0.7665066666666667,0.7717096336499321,0.8443080357142857,0.809071729957806,0.8507582720588235
checkpoints/pt-imp/checkpoint_7300.pt,7300,0.8084689393102998,0.6872533333333334,0.7899140660334689,0.8781622023809524,0.8209764918625678,0.8660386029411764
checkpoints/pt-imp/checkpoint_20000.pt,20000,0.8084254883735225,0.6395733333333333,0.8065355042966983,0.8712797619047619,0.8474984930681133,0.8772403492647058
checkpoints/pt-imp/checkpoint_4700.pt,4700,0.8084098994108352,0.7240533333333332,0.7999773857982813,0.8301711309523809,0.8215792646172393,0.8662683823529411
checkpoints/pt-imp/checkpoint_5500.pt,5500,0.8083950877463082,0.7285333333333334,0.7957937584803256,0.8374255952380952,0.8310729355033153,0.8491498161764706
