checkpoint,step,mean_auc,Atelectasis,Cardiomegaly,Consolidation,Edema,Pleural Effusion
checkpoints/pt-imp-v2/checkpoint_19600.pt,19600,0.8438108471587868,0.7771733333333333,0.8290366350067843,0.8616071428571428,0.8881856540084389,0.8630514705882353
checkpoints/pt-imp-v2/checkpoint_17000.pt,17000,0.8437087042474418,0.79136,0.8075531433740388,0.8703497023809524,0.8606088004822181,0.8886718750000001
checkpoints/pt-imp-v2/checkpoint_39000.pt,39000,0.8436863338979907,0.77408,0.841248303934871,0.8684895833333334,0.8559373116335143,0.8786764705882353
checkpoints/pt-imp-v2/checkpoint_20600.pt,20600,0.8435923335179261,0.7917866666666666,0.8334464043419267,0.8684895833333334,0.8649789029535864,0.8592601102941176
checkpoints/pt-imp-v2/checkpoint_18800.pt,18800,0.8435822605525646,0.7552,0.8443012211668928,0.8805803571428571,0.8791440626883665,0.858685661764706
checkpoints/pt-imp-v2/checkpoint_28000.pt,28000,0.8433807151972463,0.75584,0.8521031207598372,0.8735119047619047,0.8749246534056659,0.8605238970588236
checkpoints/pt-imp-v2/checkpoint_22600.pt,22600,0.8432883416584493,0.8052266666666666,0.8415875169606513,0.8640252976190477,0.847950572634117,0.8576516544117646
checkpoints/pt-imp-v2/checkpoint_17800.pt,17800,0.8432579182386256,0.7751466666666667,0.8395522388059702,0.8805803571428571,0.8610608800482218,0.8599494485294118
checkpoints/pt-imp-v2/checkpoint_27200.pt,27200,0.8428660150142748,0.7594666666666666,0.8547037539574853,0.8612351190476191,0.8523206751054853,0.8866038602941176
checkpoints/pt-imp-v2/checkpoint_29200.pt,29200,0.8427382809339596,0.7534933333333332,0.8576436001809136,0.8777901785714286,0.8633212778782399,0.8614430147058824
checkpoints/pt-imp-v2/checkpoint_9600.pt,9600,0.842418409899443,0.7725866666666668,0.8490502035278154,0.8597470238095238,0.8767329716696806,0.8539751838235294
checkpoints/pt-imp-v2/checkpoint_36800.pt,36800,0.8423785793131303,0.7794133333333333,0.8336725463591135,0.8707217261904763,0.8361965039180228,0.8918887867647058
checkpoints/pt-imp-v2/checkpoint_33000.pt,33000,0.8423550123969473,0.7770666666666667,0.8413613749434644,0.8316592261904763,0.8838155515370705,0.8778722426470589
checkpoints/pt-imp-v2/checkpoint_30400.pt,30400,0.8423322509821638,0.7576533333333333,0.8254183627317956,0.9014136904761904,0.8541289933694997,0.873046875
checkpoints/pt-imp-v2/checkpoint_23200.pt,23200,0.8422047568143235,0.7784533333333333,0.85119855269109,0.8599330357142857,0.8536769138034961,0.8677619485294118
checkpoints/pt-imp-v2/checkpoint_25600.pt,25600,0.8421125434661747,0.7730133333333333,0.8561736770691994,0.8484002976190476,0.8577456298975286,0.8752297794117647
checkpoints/pt-imp-v2/checkpoint_36600.pt,36600,0.8418429723406975,0.7776,0.8454319312528268,0.8603050595238095,0.8515672091621458,0.874310661764706
checkpoints/pt-imp-v2/checkpoint_19800.pt,19800,0.8417474469276186,0.7552000000000001,0.8296019900497512,0.8777901785714286,0.8788426763110307,0.8673023897058825
checkpoints/pt-imp-v2/checkpoint_46000.pt,46000,0.8416303576373879,0.75808,0.8588873812754411,0.8731398809523809,0.8505123568414708,0.867532169117647
checkpoints/pt-imp-v2/checkpoint_47000.pt,47000,0.8415658727440464,0.7454933333333333,0.8291497060153776,0.8720238095238095,0.8854731766124171,0.8756893382352942
checkpoints/pt-imp-v2/checkpoint_41200.pt,41200,0.8414430341836112,0.75552,0.8418136589778382,0.8649553571428572,0.876130198915009,0.8687959558823528
checkpoints/pt-imp-v2/checkpoint_37400.pt,37400,0.8412955281343185,0.8014933333333334,0.8430574400723654,0.8649553571428571,0.8256479807112718,0.8713235294117647
checkpoints/pt-imp-v2/checkpoint_16600.pt,16600,0.841203620229801,0.7709866666666667,0.8350293984622342,0.8627232142857142,0.8869801084990958,0.850298713235294
checkpoints/pt-imp-v2/checkpoint_40800.pt,40800,0.8411660867757748,0.78208,0.841474445952058,0.8377976190476191,0.8800482218203736,0.8644301470588235
checkpoints/pt-imp-v2/checkpoint_17400.pt,17400,0.8411649106430044,0.7875200000000001,0.8359339665309814,0.8636532738095238,0.853827606992164,0.8648897058823529
checkpoints/pt-imp-v2/checkpoint_24200.pt,24200,0.8411421191001734,0.7861333333333334,0.844640434192673,0.8636532738095237,0.8239903556359253,0.8872931985294117
checkpoints/pt-imp-v2/checkpoint_23800.pt,23800,0.8410657672117866,0.79296,0.8537991858887382,0.8517485119047619,0.8506630500301386,0.856158088235294
checkpoints/pt-imp-v2/checkpoint_39800.pt,39800,0.8408800303410253,0.7867733333333333,0.8521031207598372,0.8470982142857143,0.8390596745027125,0.8793658088235294
checkpoints/pt-imp-v2/checkpoint_33400.pt,33400,0.8407864025568216,0.7665066666666666,0.8428312980551788,0.8723958333333335,0.8563893911995178,0.8658088235294118
checkpoints/pt-imp-v2/checkpoint_28200.pt,28200,0.8405305500526181,0.7612800000000001,0.847467209407508,0.8716517857142857,0.8484026522001205,0.8738511029411765
checkpoints/pt-imp-v2/checkpoint_43000.pt,43000,0.8405231616865387,0.7581866666666667,0.856060606060606,0.8603050595238095,0.8583484026522,0.8697150735294118
checkpoints/pt-imp-v2/checkpoint_39200.pt,39200,0.8405141038459971,0.7715200000000001,0.8532338308457712,0.8480282738095238,0.8559373116335143,0.8738511029411765
checkpoints/pt-imp-v2/checkpoint_40200.pt,40200,0.8404740329000854,0.76224,0.8413613749434645,0.8593749999999999,0.870253164556962,0.869140625
checkpoints/pt-imp-v2/checkpoint_41800.pt,41800,0.8402479658303585,0.7643733333333333,0.8405698778833108,0.8705357142857142,0.865581675708258,0.8601792279411765
checkpoints/pt-imp-v2/checkpoint_44800.pt,44800,0.8401701944508211,0.7570133333333333,0.8514246947082768,0.87890625,0.860910186859554,0.8525965073529411
checkpoints/pt-imp-v2/checkpoint_31800.pt,31800,0.8401482856081305,0.7557333333333333,0.8413613749434645,0.8619791666666667,0.8740204942736588,0.8676470588235293
checkpoints/pt-imp-v2/checkpoint_40400.pt,40400,0.839883074046392,0.784,0.8418136589778381,0.8604910714285714,0.840867992766727,0.8722426470588235
checkpoints/pt-imp-v2/checkpoint_17600.pt,17600,0.8394798767692648,0.7838933333333333,0.8342379014020804,0.8738839285714286,0.8518685955394817,0.853515625
checkpoints/pt-imp-v2/checkpoint_31400.pt,31400,0.8394356757391567,0.7957333333333333,0.8355947535052013,0.8690476190476191,0.8312236286919832,0.8655790441176471
checkpoints/pt-imp-v2/checkpoint_46600.pt,46600,0.8394347475014566,0.7388800000000001,0.835820895522388,0.8824404761904763,0.8710066305003014,0.8690257352941178
